date,revenue,group_type,group_value
2024-01-14,0.0,channel,organic
2024-01-15,0.0,channel,organic
2024-01-16,0.0,channel,organic
2024-01-17,0.0,channel,organic
2024-01-18,0.0,channel,organic
2024-01-19,198.34,channel,organic
2024-01-20,0.0,channel,organic
2024-01-21,0.0,channel,organic
2024-01-22,0.0,channel,organic
2024-01-23,0.0,channel,organic
2024-01-24,642.51,channel,organic
2024-01-25,0.0,channel,organic
2024-01-26,0.0,channel,organic
2024-01-27,0.0,channel,organic
2024-01-28,0.0,channel,organic
2024-01-29,0.0,channel,organic
2024-01-30,0.0,channel,organic
2024-01-31,0.0,channel,organic
2024-02-01,0.0,channel,organic
2024-02-02,290.49,channel,organic
2024-02-03,0.0,channel,organic
2024-02-04,0.0,channel,organic
2024-02-05,0.0,channel,organic
2024-02-06,231.24,channel,organic
2024-02-07,0.0,channel,organic
2024-02-08,0.0,channel,organic
2024-02-09,0.0,channel,organic
2024-02-10,689.48,channel,organic
2024-02-11,0.0,channel,organic
2024-02-12,0.0,channel,organic
2024-02-13,0.0,channel,organic
2024-02-14,235.69,channel,organic
2024-02-15,0.0,channel,organic
2024-02-16,143.23,channel,organic
2024-02-17,87.08,channel,organic
2024-02-18,0.0,channel,organic
2024-02-19,0.0,channel,organic
2024-02-20,0.0,channel,organic
2024-02-21,0.0,channel,organic
2024-02-22,377.49,channel,organic
2024-02-23,0.0,channel,organic
2024-02-24,0.0,channel,organic
2024-02-25,0.0,channel,organic
2024-02-26,0.0,channel,organic
2024-02-27,0.0,channel,organic
2024-02-28,0.0,channel,organic
2024-02-29,441.62,channel,organic
2024-03-01,0.0,channel,organic
2024-03-02,0.0,channel,organic
2024-03-03,0.0,channel,organic
2024-03-04,0.0,channel,organic
2024-03-05,0.0,channel,organic
2024-03-06,0.0,channel,organic
2024-03-07,0.0,channel,organic
2024-03-08,0.0,channel,organic
2024-03-09,405.3,channel,organic
2024-03-10,0.0,channel,organic
2024-03-11,0.0,channel,organic
2024-03-12,427.51,channel,organic
2024-03-13,0.0,channel,organic
2024-03-14,0.0,channel,organic
2024-03-15,0.0,channel,organic
2024-03-16,0.0,channel,organic
2024-03-17,0.0,channel,organic
2024-03-18,0.0,channel,organic
2024-03-19,328.72,channel,organic
2024-03-20,0.0,channel,organic
2024-03-21,429.03,channel,organic
2024-03-22,0.0,channel,organic
2024-03-23,0.0,channel,organic
2024-03-24,0.0,channel,organic
2024-03-25,0.0,channel,organic
2024-03-26,0.0,channel,organic
2024-03-27,0.0,channel,organic
2024-03-28,44.84,channel,organic
2024-03-29,0.0,channel,organic
2024-03-30,0.0,channel,organic
2024-03-31,307.72,channel,organic
2024-04-01,0.0,channel,organic
2024-04-02,0.0,channel,organic
2024-04-03,0.0,channel,organic
2024-04-04,0.0,channel,organic
2024-04-05,190.54,channel,organic
2024-04-06,0.0,channel,organic
2024-04-07,0.0,channel,organic
2024-04-08,0.0,channel,organic
2024-04-09,447.58,channel,organic
2024-04-10,0.0,channel,organic
2024-04-11,0.0,channel,organic
2024-04-12,0.0,channel,organic
2024-04-13,0.0,channel,organic
2024-04-14,448.7,channel,organic
2024-04-15,0.0,channel,organic
2024-04-16,0.0,channel,organic
2024-04-17,0.0,channel,organic
2024-04-18,0.0,channel,organic
2024-04-19,0.0,channel,organic
2024-04-20,0.0,channel,organic
2024-04-21,0.0,channel,organic
2024-04-22,0.0,channel,organic
2024-04-23,0.0,channel,organic
2024-04-24,0.0,channel,organic
2024-04-25,0.0,channel,organic
2024-04-26,0.0,channel,organic
2024-04-27,0.0,channel,organic
2024-04-28,0.0,channel,organic
2024-04-29,0.0,channel,organic
2024-04-30,0.0,channel,organic
2024-05-01,0.0,channel,organic
2024-05-02,0.0,channel,organic
2024-05-03,0.0,channel,organic
2024-05-04,374.52,channel,organic
2024-05-05,0.0,channel,organic
2024-05-06,339.0,channel,organic
2024-05-07,0.0,channel,organic
2024-05-08,0.0,channel,organic
2024-05-09,0.0,channel,organic
2024-05-10,370.95,channel,organic
2024-05-11,0.0,channel,organic
2024-05-12,0.0,channel,organic
2024-05-13,0.0,channel,organic
2024-05-14,0.0,channel,organic
2024-05-15,409.05,channel,organic
2024-05-16,0.0,channel,organic
2024-05-17,0.0,channel,organic
2024-05-18,0.0,channel,organic
2024-05-19,0.0,channel,organic
2024-05-20,0.0,channel,organic
2024-05-21,0.0,channel,organic
2024-05-22,0.0,channel,organic
2024-05-23,0.0,channel,organic
2024-05-24,0.0,channel,organic
2024-05-25,0.0,channel,organic
2024-05-26,0.0,channel,organic
2024-05-27,0.0,channel,organic
2024-05-28,0.0,channel,organic
2024-05-29,0.0,channel,organic
2024-05-30,0.0,channel,organic
2024-05-31,0.0,channel,organic
2024-06-01,0.0,channel,organic
2024-06-02,0.0,channel,organic
2024-06-03,0.0,channel,organic
2024-06-04,0.0,channel,organic
2024-06-05,0.0,channel,organic
2024-06-06,0.0,channel,organic
2024-06-07,69.34,channel,organic
2024-06-08,0.0,channel,organic
2024-06-09,0.0,channel,organic
2024-06-10,0.0,channel,organic
2024-06-11,0.0,channel,organic
2024-06-12,0.0,channel,organic
2024-06-13,0.0,channel,organic
2024-06-14,0.0,channel,organic
2024-06-15,0.0,channel,organic
2024-06-16,0.0,channel,organic
2024-06-17,0.0,channel,organic
2024-06-18,0.0,channel,organic
2024-06-19,0.0,channel,organic
2024-06-20,0.0,channel,organic
2024-06-21,0.0,channel,organic
2024-06-22,0.0,channel,organic
2024-06-23,0.0,channel,organic
2024-06-24,0.0,channel,organic
2024-06-25,0.0,channel,organic
2024-06-26,0.0,channel,organic
2024-06-27,0.0,channel,organic
2024-06-28,0.0,channel,organic
2024-06-29,0.0,channel,organic
2024-06-30,0.0,channel,organic
2024-07-01,647.9100000000001,channel,organic
2024-07-02,0.0,channel,organic
2024-07-03,0.0,channel,organic
2024-07-04,0.0,channel,organic
2024-07-05,0.0,channel,organic
2024-07-06,0.0,channel,organic
2024-07-07,0.0,channel,organic
2024-07-08,0.0,channel,organic
2024-07-09,0.0,channel,organic
2024-07-10,0.0,channel,organic
2024-07-11,0.0,channel,organic
2024-07-12,0.0,channel,organic
2024-07-13,0.0,channel,organic
2024-07-14,0.0,channel,organic
2024-07-15,0.0,channel,organic
2024-07-16,0.0,channel,organic
2024-07-17,0.0,channel,organic
2024-07-18,0.0,channel,organic
2024-07-19,0.0,channel,organic
2024-07-20,0.0,channel,organic
2024-07-21,0.0,channel,organic
2024-07-22,0.0,channel,organic
2024-07-23,0.0,channel,organic
2024-07-24,0.0,channel,organic
2024-07-25,0.0,channel,organic
2024-07-26,0.0,channel,organic
2024-07-27,0.0,channel,organic
2024-07-28,0.0,channel,organic
2024-07-29,0.0,channel,organic
2024-07-30,0.0,channel,organic
2024-07-31,0.0,channel,organic
2024-08-01,0.0,channel,organic
2024-08-02,0.0,channel,organic
2024-08-03,0.0,channel,organic
2024-08-04,0.0,channel,organic
2024-08-05,0.0,channel,organic
2024-08-06,0.0,channel,organic
2024-08-07,0.0,channel,organic
2024-08-08,0.0,channel,organic
2024-08-09,0.0,channel,organic
2024-08-10,0.0,channel,organic
2024-08-11,0.0,channel,organic
2024-08-12,0.0,channel,organic
2024-08-13,0.0,channel,organic
2024-08-14,0.0,channel,organic
2024-08-15,0.0,channel,organic
2024-08-16,0.0,channel,organic
2024-08-17,0.0,channel,organic
2024-08-18,0.0,channel,organic
2024-08-19,0.0,channel,organic
2024-08-20,0.0,channel,organic
2024-08-21,0.0,channel,organic
2024-08-22,0.0,channel,organic
2024-08-23,0.0,channel,organic
2024-08-24,0.0,channel,organic
2024-08-25,0.0,channel,organic
2024-08-26,0.0,channel,organic
2024-08-27,0.0,channel,organic
2024-08-28,0.0,channel,organic
2024-08-29,0.0,channel,organic
2024-08-30,0.0,channel,organic
2024-08-31,0.0,channel,organic
2024-09-01,0.0,channel,organic
2024-09-02,0.0,channel,organic
2024-09-03,0.0,channel,organic
2024-09-04,0.0,channel,organic
2024-09-05,0.0,channel,organic
2024-09-06,0.0,channel,organic
2024-09-07,0.0,channel,organic
2024-09-08,0.0,channel,organic
2024-09-09,0.0,channel,organic
2024-09-10,168.58,channel,organic
2023-01-27,177.82,channel,paid_social
2023-01-28,0.0,channel,paid_social
2023-01-29,0.0,channel,paid_social
2023-01-30,0.0,channel,paid_social
2023-01-31,359.21,channel,paid_social
2023-02-01,0.0,channel,paid_social
2023-02-02,0.0,channel,paid_social
2023-02-03,0.0,channel,paid_social
2023-02-04,0.0,channel,paid_social
2023-02-05,294.77,channel,paid_social
2023-02-06,222.11,channel,paid_social
2023-02-07,0.0,channel,paid_social
2023-02-08,0.0,channel,paid_social
2023-02-09,0.0,channel,paid_social
2023-02-10,291.57,channel,paid_social
2023-02-11,0.0,channel,paid_social
2023-02-12,64.69,channel,paid_social
2023-02-13,0.0,channel,paid_social
2023-02-14,0.0,channel,paid_social
2023-02-15,200.13,channel,paid_social
2023-02-16,0.0,channel,paid_social
2023-02-17,0.0,channel,paid_social
2023-02-18,546.88,channel,paid_social
2023-02-19,0.0,channel,paid_social
2023-02-20,0.0,channel,paid_social
2023-02-21,0.0,channel,paid_social
2023-02-22,0.0,channel,paid_social
2023-02-23,332.84000000000003,channel,paid_social
2023-02-24,0.0,channel,paid_social
2023-02-25,0.0,channel,paid_social
2023-02-26,0.0,channel,paid_social
2023-02-27,0.0,channel,paid_social
2023-02-28,0.0,channel,paid_social
2023-03-01,349.33,channel,paid_social
2023-03-02,0.0,channel,paid_social
2023-03-03,213.94,channel,paid_social
2023-03-04,0.0,channel,paid_social
2023-03-05,0.0,channel,paid_social
2023-03-06,0.0,channel,paid_social
2023-03-07,0.0,channel,paid_social
2023-03-08,0.0,channel,paid_social
2023-03-09,0.0,channel,paid_social
2023-03-10,0.0,channel,paid_social
2023-03-11,306.29,channel,paid_social
2023-03-12,176.59,channel,paid_social
2023-03-13,0.0,channel,paid_social
2023-03-14,0.0,channel,paid_social
2023-03-15,0.0,channel,paid_social
2023-03-16,20.48,channel,paid_social
2023-03-17,0.0,channel,paid_social
2023-03-18,656.69,channel,paid_social
2023-03-19,0.0,channel,paid_social
2023-03-20,0.0,channel,paid_social
2023-03-21,0.0,channel,paid_social
2023-03-22,0.0,channel,paid_social
2023-03-23,0.0,channel,paid_social
2023-03-24,0.0,channel,paid_social
2023-03-25,465.52,channel,paid_social
2023-03-26,466.99,channel,paid_social
2023-03-27,148.3,channel,paid_social
2023-03-28,70.85,channel,paid_social
2023-03-29,259.04,channel,paid_social
2023-03-30,67.97,channel,paid_social
2023-03-31,407.6,channel,paid_social
2023-04-01,395.79,channel,paid_social
2023-04-02,303.85,channel,paid_social
2023-04-03,0.0,channel,paid_social
2023-04-04,0.0,channel,paid_social
2023-04-05,493.56,channel,paid_social
2023-04-06,0.0,channel,paid_social
2023-04-07,480.37,channel,paid_social
2023-04-08,0.0,channel,paid_social
2023-04-09,0.0,channel,paid_social
2023-04-10,0.0,channel,paid_social
2023-04-11,101.59,channel,paid_social
2023-04-12,0.0,channel,paid_social
2023-04-13,0.0,channel,paid_social
2023-04-14,92.8,channel,paid_social
2023-04-15,109.61,channel,paid_social
2023-04-16,109.87,channel,paid_social
2023-04-17,262.53,channel,paid_social
2023-04-18,0.0,channel,paid_social
2023-04-19,525.73,channel,paid_social
2023-04-20,286.32,channel,paid_social
2023-04-21,0.0,channel,paid_social
2023-04-22,0.0,channel,paid_social
2023-04-23,315.99,channel,paid_social
2023-04-24,247.49,channel,paid_social
2023-04-25,0.0,channel,paid_social
2023-04-26,422.08,channel,paid_social
2023-04-27,0.0,channel,paid_social
2023-04-28,0.0,channel,paid_social
2023-04-29,362.12,channel,paid_social
2023-04-30,0.0,channel,paid_social
2023-05-01,177.96,channel,paid_social
2023-05-02,636.45,channel,paid_social
2023-05-03,169.86,channel,paid_social
2023-05-04,146.74,channel,paid_social
2023-05-05,342.97,channel,paid_social
2023-05-06,724.23,channel,paid_social
2023-05-07,0.0,channel,paid_social
2023-05-08,383.88,channel,paid_social
2023-05-09,227.08,channel,paid_social
2023-05-10,241.15,channel,paid_social
2023-05-11,247.27,channel,paid_social
2023-05-12,351.39,channel,paid_social
2023-05-13,217.67,channel,paid_social
2023-05-14,426.4,channel,paid_social
2023-05-15,0.0,channel,paid_social
2023-05-16,417.7,channel,paid_social
2023-05-17,180.37,channel,paid_social
2023-05-18,80.92,channel,paid_social
2023-05-19,0.0,channel,paid_social
2023-05-20,0.0,channel,paid_social
2023-05-21,415.1,channel,paid_social
2023-05-22,455.4,channel,paid_social
2023-05-23,916.41,channel,paid_social
2023-05-24,818.83,channel,paid_social
2023-05-25,360.97,channel,paid_social
2023-05-26,456.7,channel,paid_social
2023-05-27,0.0,channel,paid_social
2023-05-28,193.67,channel,paid_social
2023-05-29,0.0,channel,paid_social
2023-05-30,596.29,channel,paid_social
2023-05-31,539.97,channel,paid_social
2023-06-01,0.0,channel,paid_social
2023-06-02,675.36,channel,paid_social
2023-06-03,403.52,channel,paid_social
2023-06-04,740.47,channel,paid_social
2023-06-05,89.66,channel,paid_social
2023-06-06,227.21,channel,paid_social
2023-06-07,742.6800000000001,channel,paid_social
2023-06-08,57.51,channel,paid_social
2023-06-09,0.0,channel,paid_social
2023-06-10,123.85,channel,paid_social
2023-06-11,259.65,channel,paid_social
2023-06-12,537.63,channel,paid_social
2023-06-13,123.81,channel,paid_social
2023-06-14,126.48,channel,paid_social
2023-06-15,358.48,channel,paid_social
2023-06-16,725.0899999999999,channel,paid_social
2023-06-17,183.27,channel,paid_social
2023-06-18,0.0,channel,paid_social
2023-06-19,0.0,channel,paid_social
2023-06-20,158.31,channel,paid_social
2023-06-21,0.0,channel,paid_social
2023-06-22,248.54,channel,paid_social
2023-06-23,68.57,channel,paid_social
2023-06-24,0.0,channel,paid_social
2023-06-25,989.89,channel,paid_social
2023-06-26,438.28,channel,paid_social
2023-06-27,29.49,channel,paid_social
2023-06-28,576.3,channel,paid_social
2023-06-29,0.0,channel,paid_social
2023-06-30,0.0,channel,paid_social
2023-07-01,0.0,channel,paid_social
2023-07-02,478.7,channel,paid_social
2023-07-03,608.55,channel,paid_social
2023-07-04,701.4300000000001,channel,paid_social
2023-07-05,46.16,channel,paid_social
2023-07-06,0.0,channel,paid_social
2023-07-07,0.0,channel,paid_social
2023-07-08,403.94,channel,paid_social
2023-07-09,36.41,channel,paid_social
2023-07-10,0.0,channel,paid_social
2023-07-11,140.82,channel,paid_social
2023-07-12,461.2,channel,paid_social
2023-07-13,0.0,channel,paid_social
2023-07-14,0.0,channel,paid_social
2023-07-15,190.08999999999997,channel,paid_social
2023-07-16,84.84,channel,paid_social
2023-07-17,495.8,channel,paid_social
2023-07-18,298.87,channel,paid_social
2023-07-19,382.66,channel,paid_social
2023-07-20,0.0,channel,paid_social
2023-07-21,594.74,channel,paid_social
2023-07-22,0.0,channel,paid_social
2023-07-23,391.41,channel,paid_social
2023-07-24,0.0,channel,paid_social
2023-07-25,348.32,channel,paid_social
2023-07-26,204.98,channel,paid_social
2023-07-27,393.92,channel,paid_social
2023-07-28,304.89,channel,paid_social
2023-07-29,498.41,channel,paid_social
2023-07-30,0.0,channel,paid_social
2023-07-31,0.0,channel,paid_social
2023-08-01,0.0,channel,paid_social
2023-08-02,0.0,channel,paid_social
2023-08-03,0.0,channel,paid_social
2023-08-04,0.0,channel,paid_social
2023-08-05,0.0,channel,paid_social
2023-08-06,0.0,channel,paid_social
2023-08-07,187.39,channel,paid_social
2023-08-08,0.0,channel,paid_social
2023-08-09,539.85,channel,paid_social
2023-08-10,408.29999999999995,channel,paid_social
2023-08-11,0.0,channel,paid_social
2023-08-12,260.37,channel,paid_social
2023-08-13,0.0,channel,paid_social
2023-08-14,233.09,channel,paid_social
2023-08-15,142.86,channel,paid_social
2023-08-16,432.57,channel,paid_social
2023-08-17,236.62,channel,paid_social
2023-08-18,914.26,channel,paid_social
2023-08-19,318.46,channel,paid_social
2023-08-20,0.0,channel,paid_social
2023-08-21,467.21000000000004,channel,paid_social
2023-08-22,889.11,channel,paid_social
2023-08-23,281.72,channel,paid_social
2023-08-24,0.0,channel,paid_social
2023-08-25,413.22,channel,paid_social
2023-08-26,0.0,channel,paid_social
2023-08-27,0.0,channel,paid_social
2023-08-28,424.94,channel,paid_social
2023-08-29,273.6,channel,paid_social
2023-08-30,0.0,channel,paid_social
2023-08-31,864.44,channel,paid_social
2023-09-01,0.0,channel,paid_social
2023-09-02,1113.91,channel,paid_social
2023-09-03,0.0,channel,paid_social
2023-09-04,0.0,channel,paid_social
2023-09-05,807.01,channel,paid_social
2023-09-06,0.0,channel,paid_social
2023-09-07,0.0,channel,paid_social
2023-09-08,0.0,channel,paid_social
2023-09-09,0.0,channel,paid_social
2023-09-10,220.28,channel,paid_social
2023-09-11,0.0,channel,paid_social
2023-09-12,1223.9299999999998,channel,paid_social
2023-09-13,0.0,channel,paid_social
2023-09-14,629.1800000000001,channel,paid_social
2023-09-15,0.0,channel,paid_social
2023-09-16,0.0,channel,paid_social
2023-09-17,0.0,channel,paid_social
2023-09-18,0.0,channel,paid_social
2023-09-19,0.0,channel,paid_social
2023-09-20,498.84,channel,paid_social
2023-09-21,285.08,channel,paid_social
2023-09-22,506.34000000000003,channel,paid_social
2023-09-23,127.06,channel,paid_social
2023-09-24,0.0,channel,paid_social
2023-09-25,81.47,channel,paid_social
2023-09-26,0.0,channel,paid_social
2023-09-27,459.56,channel,paid_social
2023-09-28,68.39,channel,paid_social
2023-09-29,0.0,channel,paid_social
2023-09-30,63.54,channel,paid_social
2023-10-01,633.74,channel,paid_social
2023-10-02,0.0,channel,paid_social
2023-10-03,0.0,channel,paid_social
2023-10-04,0.0,channel,paid_social
2023-10-05,0.0,channel,paid_social
2023-10-06,0.0,channel,paid_social
2023-10-07,0.0,channel,paid_social
2023-10-08,892.7,channel,paid_social
2023-10-09,0.0,channel,paid_social
2023-10-10,156.58,channel,paid_social
2023-10-11,0.0,channel,paid_social
2023-10-12,474.15,channel,paid_social
2023-10-13,0.0,channel,paid_social
2023-10-14,440.0,channel,paid_social
2023-10-15,0.0,channel,paid_social
2023-10-16,0.0,channel,paid_social
2023-10-17,0.0,channel,paid_social
2023-10-18,0.0,channel,paid_social
2023-10-19,219.81,channel,paid_social
2023-10-20,0.0,channel,paid_social
2023-10-21,0.0,channel,paid_social
2023-10-22,0.0,channel,paid_social
2023-10-23,0.0,channel,paid_social
2023-10-24,0.0,channel,paid_social
2023-10-25,30.95,channel,paid_social
2023-10-26,0.0,channel,paid_social
2023-10-27,0.0,channel,paid_social
2023-10-28,0.0,channel,paid_social
2023-10-29,0.0,channel,paid_social
2023-10-30,473.37,channel,paid_social
2023-10-31,0.0,channel,paid_social
2023-11-01,210.53,channel,paid_social
2023-11-02,0.0,channel,paid_social
2023-11-03,0.0,channel,paid_social
2023-11-04,0.0,channel,paid_social
2023-11-05,0.0,channel,paid_social
2023-11-06,0.0,channel,paid_social
2023-11-07,40.63,channel,paid_social
2023-11-08,550.57,channel,paid_social
2023-11-09,0.0,channel,paid_social
2023-11-10,436.51,channel,paid_social
2023-11-11,0.0,channel,paid_social
2023-11-12,780.73,channel,paid_social
2023-11-13,0.0,channel,paid_social
2023-11-14,488.73,channel,paid_social
2023-11-15,0.0,channel,paid_social
2023-11-16,443.44,channel,paid_social
2023-11-17,0.0,channel,paid_social
2023-11-18,206.17,channel,paid_social
2023-11-19,131.63,channel,paid_social
2023-11-20,431.29,channel,paid_social
2023-11-21,90.16,channel,paid_social
2023-11-22,0.0,channel,paid_social
2023-11-23,380.48,channel,paid_social
2023-11-24,0.0,channel,paid_social
2023-11-25,0.0,channel,paid_social
2023-11-26,0.0,channel,paid_social
2023-11-27,0.0,channel,paid_social
2023-11-28,568.71,channel,paid_social
2023-11-29,0.0,channel,paid_social
2023-11-30,90.44,channel,paid_social
2023-12-01,0.0,channel,paid_social
2023-12-02,0.0,channel,paid_social
2023-12-03,430.99,channel,paid_social
2023-12-04,0.0,channel,paid_social
2023-12-05,467.85,channel,paid_social
2023-12-06,0.0,channel,paid_social
2023-12-07,427.31,channel,paid_social
2023-12-08,0.0,channel,paid_social
2023-12-09,84.31,channel,paid_social
2023-12-10,0.0,channel,paid_social
2023-12-11,0.0,channel,paid_social
2023-12-12,0.0,channel,paid_social
2023-12-13,226.95,channel,paid_social
2023-12-14,0.0,channel,paid_social
2023-12-15,210.67,channel,paid_social
2023-12-16,0.0,channel,paid_social
2023-12-17,643.54,channel,paid_social
2023-12-18,0.0,channel,paid_social
2023-12-19,0.0,channel,paid_social
2023-12-20,0.0,channel,paid_social
2023-12-21,0.0,channel,paid_social
2023-12-22,0.0,channel,paid_social
2023-12-23,304.86,channel,paid_social
2023-12-24,217.64,channel,paid_social
2023-12-25,92.02,channel,paid_social
2023-12-26,51.85,channel,paid_social
2023-12-27,0.0,channel,paid_social
2023-12-28,422.75,channel,paid_social
2023-12-29,0.0,channel,paid_social
2023-12-30,0.0,channel,paid_social
2023-12-31,0.0,channel,paid_social
2024-01-01,218.44,channel,paid_social
2024-01-02,0.0,channel,paid_social
2024-01-03,0.0,channel,paid_social
2024-01-04,0.0,channel,paid_social
2024-01-05,0.0,channel,paid_social
2024-01-06,0.0,channel,paid_social
2024-01-07,0.0,channel,paid_social
2024-01-08,0.0,channel,paid_social
2024-01-09,0.0,channel,paid_social
2024-01-10,0.0,channel,paid_social
2024-01-11,451.1,channel,paid_social
2024-01-12,0.0,channel,paid_social
2024-01-13,265.9,channel,paid_social
2024-01-14,0.0,channel,paid_social
2024-01-15,0.0,channel,paid_social
2024-01-16,0.0,channel,paid_social
2024-01-17,0.0,channel,paid_social
2024-01-18,218.03,channel,paid_social
2024-01-19,173.94,channel,paid_social
2024-01-20,470.63,channel,paid_social
2024-01-21,0.0,channel,paid_social
2024-01-22,356.67,channel,paid_social
2024-01-23,0.0,channel,paid_social
2024-01-24,0.0,channel,paid_social
2024-01-25,987.34,channel,paid_social
2024-01-26,222.8,channel,paid_social
2024-01-27,0.0,channel,paid_social
2024-01-28,46.1,channel,paid_social
2024-01-29,0.0,channel,paid_social
2024-01-30,0.0,channel,paid_social
2024-01-31,0.0,channel,paid_social
2024-02-01,0.0,channel,paid_social
2024-02-02,0.0,channel,paid_social
2024-02-03,0.0,channel,paid_social
2024-02-04,376.31,channel,paid_social
2024-02-05,0.0,channel,paid_social
2024-02-06,0.0,channel,paid_social
2024-02-07,68.8,channel,paid_social
2024-02-08,0.0,channel,paid_social
2024-02-09,0.0,channel,paid_social
2024-02-10,0.0,channel,paid_social
2024-02-11,186.88,channel,paid_social
2024-02-12,0.0,channel,paid_social
2024-02-13,0.0,channel,paid_social
2024-02-14,0.0,channel,paid_social
2024-02-15,0.0,channel,paid_social
2024-02-16,559.28,channel,paid_social
2024-02-17,32.74,channel,paid_social
2024-02-18,50.63,channel,paid_social
2024-02-19,0.0,channel,paid_social
2024-02-20,0.0,channel,paid_social
2024-02-21,0.0,channel,paid_social
2024-02-22,0.0,channel,paid_social
2024-02-23,182.46,channel,paid_social
2024-02-24,0.0,channel,paid_social
2024-02-25,484.6,channel,paid_social
2024-02-26,0.0,channel,paid_social
2024-02-27,378.04999999999995,channel,paid_social
2024-02-28,0.0,channel,paid_social
2024-02-29,0.0,channel,paid_social
2024-03-01,0.0,channel,paid_social
2024-03-02,0.0,channel,paid_social
2024-03-03,0.0,channel,paid_social
2024-03-04,285.04,channel,paid_social
2024-03-05,0.0,channel,paid_social
2024-03-06,0.0,channel,paid_social
2024-03-07,390.49,channel,paid_social
2024-03-08,0.0,channel,paid_social
2024-03-09,0.0,channel,paid_social
2024-03-10,0.0,channel,paid_social
2024-03-11,0.0,channel,paid_social
2024-03-12,0.0,channel,paid_social
2024-03-13,0.0,channel,paid_social
2024-03-14,0.0,channel,paid_social
2024-03-15,0.0,channel,paid_social
2024-03-16,0.0,channel,paid_social
2024-03-17,0.0,channel,paid_social
2024-03-18,312.99,channel,paid_social
2024-03-19,0.0,channel,paid_social
2024-03-20,0.0,channel,paid_social
2024-03-21,0.0,channel,paid_social
2024-03-22,0.0,channel,paid_social
2024-03-23,0.0,channel,paid_social
2024-03-24,0.0,channel,paid_social
2024-03-25,171.0,channel,paid_social
2024-03-26,0.0,channel,paid_social
2024-03-27,0.0,channel,paid_social
2024-03-28,0.0,channel,paid_social
2024-03-29,0.0,channel,paid_social
2024-03-30,0.0,channel,paid_social
2024-03-31,625.96,channel,paid_social
2024-04-01,0.0,channel,paid_social
2024-04-02,0.0,channel,paid_social
2024-04-03,0.0,channel,paid_social
2024-04-04,0.0,channel,paid_social
2024-04-05,0.0,channel,paid_social
2024-04-06,0.0,channel,paid_social
2024-04-07,0.0,channel,paid_social
2024-04-08,0.0,channel,paid_social
2024-04-09,0.0,channel,paid_social
2024-04-10,0.0,channel,paid_social
2024-04-11,73.16,channel,paid_social
2024-04-12,0.0,channel,paid_social
2024-04-13,20.31,channel,paid_social
2024-04-14,0.0,channel,paid_social
2024-04-15,0.0,channel,paid_social
2024-04-16,0.0,channel,paid_social
2024-04-17,0.0,channel,paid_social
2024-04-18,113.83,channel,paid_social
2024-04-19,0.0,channel,paid_social
2024-04-20,0.0,channel,paid_social
2024-04-21,0.0,channel,paid_social
2024-04-22,0.0,channel,paid_social
2024-04-23,0.0,channel,paid_social
2024-04-24,0.0,channel,paid_social
2024-04-25,0.0,channel,paid_social
2024-04-26,0.0,channel,paid_social
2024-04-27,0.0,channel,paid_social
2024-04-28,0.0,channel,paid_social
2024-04-29,0.0,channel,paid_social
2024-04-30,0.0,channel,paid_social
2024-05-01,0.0,channel,paid_social
2024-05-02,0.0,channel,paid_social
2024-05-03,0.0,channel,paid_social
2024-05-04,0.0,channel,paid_social
2024-05-05,0.0,channel,paid_social
2024-05-06,0.0,channel,paid_social
2024-05-07,0.0,channel,paid_social
2024-05-08,0.0,channel,paid_social
2024-05-09,0.0,channel,paid_social
2024-05-10,0.0,channel,paid_social
2024-05-11,0.0,channel,paid_social
2024-05-12,0.0,channel,paid_social
2024-05-13,0.0,channel,paid_social
2024-05-14,0.0,channel,paid_social
2024-05-15,0.0,channel,paid_social
2024-05-16,0.0,channel,paid_social
2024-05-17,0.0,channel,paid_social
2024-05-18,0.0,channel,paid_social
2024-05-19,0.0,channel,paid_social
2024-05-20,0.0,channel,paid_social
2024-05-21,0.0,channel,paid_social
2024-05-22,0.0,channel,paid_social
2024-05-23,0.0,channel,paid_social
2024-05-24,0.0,channel,paid_social
2024-05-25,0.0,channel,paid_social
2024-05-26,0.0,channel,paid_social
2024-05-27,0.0,channel,paid_social
2024-05-28,96.96,channel,paid_social
2024-05-29,0.0,channel,paid_social
2024-05-30,0.0,channel,paid_social
2024-05-31,0.0,channel,paid_social
2024-06-01,0.0,channel,paid_social
2024-06-02,0.0,channel,paid_social
2024-06-03,0.0,channel,paid_social
2024-06-04,0.0,channel,paid_social
2024-06-05,0.0,channel,paid_social
2024-06-06,0.0,channel,paid_social
2024-06-07,0.0,channel,paid_social
2024-06-08,364.72,channel,paid_social
2024-06-09,0.0,channel,paid_social
2024-06-10,0.0,channel,paid_social
2024-06-11,0.0,channel,paid_social
2024-06-12,0.0,channel,paid_social
2024-06-13,0.0,channel,paid_social
2024-06-14,0.0,channel,paid_social
2024-06-15,0.0,channel,paid_social
2024-06-16,0.0,channel,paid_social
2024-06-17,0.0,channel,paid_social
2024-06-18,465.55,channel,paid_social
2024-06-19,399.62,channel,paid_social
2024-06-20,0.0,channel,paid_social
2024-06-21,0.0,channel,paid_social
2024-06-22,0.0,channel,paid_social
2024-06-23,0.0,channel,paid_social
2024-06-24,79.72,channel,paid_social
2024-06-25,0.0,channel,paid_social
2024-06-26,0.0,channel,paid_social
